id,brand,name,price,currency,description,rating,category,product_type,tag_list
323,dr. hauschka,Dr. Hauschka Foundation,39.0,None,"Dr. Hauschka Foundation features pomegranate essence, macadamia and coconut oil that preserve the moisture 
content of the skin and offer it protection. Available in five shades, 
the foundation does not cover the skin but instead balances out 
unevenness, giving the complexion a smooth, vibrant look.Features: Truly natural and/or organic cosmetics, certified to NATRUE and/or BDIH standardsFree from synthetic fragrances and preservativesFree from mineral oils, parabens, silicone and PEGVeganDermatologically tested for sensitive skinWherever possible, all raw materials come from controlled organic or Demeter cultivation and are recovered under fair conditionsIngredients: Water (Aqua), Alcohol, Simmondsia Chinensis (Jojoba) Seed Oil, Anthyllis Vulneraria Extract, Cocos Nucifera (Coconut) Oil, Caprylic/Capric Triglyceride, Glycerin, Cetearyl Alcohol, Punica Granatum Fruit Extract, Prunus Armeniaca (Apricot) Kernel Oil, Butyrospermum Parkii (Shea) Butter, Macadamia Ternifolia Seed Oil, Daucus Carota Sativa (Carrot) Root Extract, Euphorbia Cerifera (Candelilla) Wax, Fragrance (Parfum), Limonene*, Linalool*, Geraniol*, Citronellol*, Benzyl Benzoate*, Benzyl Salicylate*, Farnesol*, Coumarin*, Citral*, Eugenol*, Benzyl Alcohol*, Bentonite, Xanthan Gum, Sodium Cetearyl Sulfate, Silica. [May contain (+/-) Mica, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891), Ultramarines (CI 77007)].*from natural essential oils ",4.7,liquid,foundation,"['Vegan', 'Natural']"
322,e.l.f.,e.l.f. Studio Flawless Finish Foundation,9.99,None,"Achieve a flawless complexion with the silky smooth e.l.f. Studio 
Flawless Finish Foundation. The lightweight and oil-free formula blends 
in naturally for a beautiful semi-matte finish. This liquid foundation 
applies easily and lasts all day for visibly brighter and radiant 
looking skin. Using e.l.f.'s Flawless Finish Foundation not only restores 
uneven skin textures and tones, but most importantly, the SPF 15 
protects your skin against harmful sun damage!Shade Range: 
						
					
					ACTIVE INGREDIENTS:  Octyl Salicylate 2%,   Titanium Dioxide 5.5% INACTIVE INGREDIENTS:
  Water (Aqua), Cyclopentasiloxane, Isododecane, Hydrogenated 
Polyisobutene, Cetyl PEG/PPG-10/1 Dimethicone, Polyglyceryl-4 
Isostearate, Polymethyl Methacrylate, Sorbitan Sesquiisostearate, 
Butylene Glycol, Talc, Dimethicone, Disteardimonium Hectorite, Magnesium
 Sulfate, Glycerin, Phenoxyethanol, Synthetic Beeswax, Potassium 
Sorbate, Propylene Carbonate, Boron Nitride, Barium Sulfate, Caprylyl 
Glycol
May Contain: Iron Oxides (CI 77491, CI 77492, CI 77499)

					
				",4.0,liquid,foundation,['Vegan']
321,maybelline,Maybelline Dream Liquid Mousse,14.79,None,"Airbrushed perfection made possible:Air-whipped liquid makeup for 100% poreless skin

Breakthrough finish cushions and smooths for the most flawless, luminous coverage
Lightweight air-whipped formula blends to virtually eliminate pores and imperfections
Innovative shade-match pump makes finding your perfect shade a dream 
",4.4,liquid,foundation,[]
320,maybelline,Maybelline FIT ME! Matte + Poreless Foundation,10.99,None,"Maybelline FIT ME! Matte + Poreless Foundation goes beyond  skin tone
 matching to fit the unique texture issues of normal to oily skin for 
the ultimate natural skin fit.

While some foundations can exaggerate pores and oily skin, only Maybelline's 
pore-minimizing foundation contains their genius blurring micro-powders 
that erase pores and absorb oil for a naturally matte and 
poreless-looking finish.Dermatologist and allergy tested.  Does not clog pores. Oil-free.

  
",4.4,liquid,foundation,[]
319,revlon,Revlon ColorStay Makeup for Combination / Oily Skin,19.99,None,"Revlon ColorStay Makeup  provides longwearing coverage with a lightweight 
formula that won’t cake, fade, or rub off.  With Time Release Technology
 specifically formulated for combination or oily skin to control oil 
absorption and shine.  Your look stays flawless throughout the day. Features: Makeup feels comfortable and wears up to 24 hours.Medium to full coverage.Comes in a great range of beautiful shades. 
",3.8,liquid,foundation,[]
318,l'oreal,L'Oreal Paris True Match Super Blendable Makeup ,18.79,None,"True Match Super-Blendable Makeup precisely matches your skin’s tone 
and texture and coordinates perfectly with True Match Powder, Blush and 
Concealer. Formulated with Precise Match Technology so you can control 
coverage and fine-tune it.The ultra-pure formula contains no oils, 
fragrances, or pore-clogging fillers, so all you see is beautiful, 
radiant, flawless skin.
Features:Finish: NaturalCoverage: Light to mediumSkin Type: For all skin types",4.1,liquid,foundation,[]
317,maybelline,Maybelline Fit Me Foundation with SPF,10.99,None,"It’s face makeup that fits you!Features: No oils, no waxes, no nonsenseNatural, Light to medium coverage that leaves skin the way it was meant to be. Fresh, breathing, flawless.Exclusive transluscent base and lightweight pigments allow skin’s natural highs and lows to show through.New shades formulated specifically for women of color contain 
revolutionary 5-D pigment technology to balance your skin’s authentic 
tones and highlights.SPF 18",3.8,liquid,foundation,[]
316,pure anada,Pure Anada Smooth & Conceal Liquid Foundation,25.0,None,"Smooth and conceal fine lines and imperfections with this 
moisturizing, full coverage formula from Pure Anada. A non-greasy texture with the 
skin-loving benefits of virgin, organic coconut oil. Infused with Argan
 & Sea Buckthorn, this truly is superfood for your skin!
Apply directly to clean, moisturized skin, making sure to blend well.
For less coverage, you may mix the foundation with your favorite moisturizer.Shade Range: Arctic Alabaster -  A porcelain shade of foundation for the very lightest of skin tones. A white shade of foundation slight pink undertones, Arctic Alabaster is perfect for people who can never find a foundation light enough for their complexion.Beige in Banff - This is a medium shade of foundation for a lady who has a deep pink complexion.  It also blends well on tanned Caucasian skin with beige, (as opposed to gold) undertones.Prairie Rose - This is a cool beige shade in the light range. It suites the fair complexion that has obvious pink undertones.Atlantic Bisque - A popular fair shade of foundation due to its balanced beige undertones.Sunkissed Canadian - This shade is perfect for a fair complexion with a bit of a ""pink"" tan! It has warm rose, rather than gold undertones. Our most popular shade!Pacific Tan - A neutral shade that exudes more bronze than golden tones for women with tanned complexions.Ivory Chinook - This is a warm neutral shade that looks very natural on a variety of light skin types. It helps tone down redness and even skin tone. Soft Wheat - This is a warm neutral shade that is darker than Ivory Chinook. Its warm undertones help tone down redness and even skin tone.Amber Honey - This foundation suits Caucasian women with very dark, golden tanned skin. Because of it's high concentration of yellow pigment, it can also be worn by certain ethnic groups.Flaxen Field - A cool, olive shade of foundation for light to medium skin tones. It is perfect for people who find other shades too ""orange"". Suitable for some Asian complexions.Niagara Fawn - A cool olive shade of foundation for medium to deep skin tones.  For deep olive, tanned complexions and many other ethnicities.Cappuccino - A deep, warm olive foundation.Swiss Chocolate - A neutral chocolate brown that suits many deep skin tonesEbony - A deep brown/black shade of foundation for the darkest of skin tones.Ingredients: Water (Aqua), Caprylic / Capric 
Triglyceride, (Derived from Coconut), Cetearyl Olivate, Sorbitan 
Olivate, Simmondsia Chinensis (Organic Jojoba) Seed Oil, Cocos Nucifera 
(Virgin Organic Coconut Oil), Ricinus Communis (Castor Seed Oil), 
Argania Spinosa (Argan Oil), Hippophae Rhamnoides (Sea Buckthorn), Cetyl
 Alcohol, Mica, Titanium Dioxide, Zinc Oxide, Iron Oxides, Ultramarines,
 Sorbitol, Leuconostoc/Radish Root Ferment Filtrate",4.1,liquid,foundation,"['Canadian', 'Natural']"
315,e.l.f.,e.l.f. Studio Tinted Moisturizer,4.99,None,"Achieve even skin tone 
and naturally radiant skin with this moisturizing sheer tint of color.  
The smooth formula enhances your complexion with the nourishing key 
ingredients Aloe, Cucumber and Vitamins A, C & E.Shades: 
						
					
					ACTIVE: Benzophenone-3, Ethylhexyl Isopalmitate, Titanium Dioxide. 
INACTIVE: Water, Mineral Oil, Cyclomethicone, C12-15 Alkyl Benzoate, 
Propylene Glycol, Dimethicone, Steareth-21 Cetearyl Alcohol, 
Ceteareth-2, Glyceryl Stearate, Xanthan Gum, Methylparaben, 
Propylparabem, Tocopherol(VE), Retinyl Acetate(VA), Ascorbyk 
Palmitate(VC), Aloe Barbadensis (Aloe Vera) Leaf Juice, Cucumis Sativus 
(Cucumber) Fruit Extract, MAY CONTAIN: Iron Oxides (CI 77491, CI 77492, 
CI 77499), Titanium Dioxide (CI 77891)
					
				",3.8,liquid,foundation,['Vegan']
314,almay,Almay Intense i-Color Everyday Neutrals for Blue Eyes,10.49,None,"Almay Intense i-Color Everyday Neutrals are expertly coordinated palettes to make your eyes look brighter, bolder and more beautiful.Features:Perfectly enhances your eye color for every occasionEye-shaped palette allows for easy applicationCrease-resistant for all-day wearOphthalmologist testedSuitable for sensitive eyesHow to Apply:Apply bottom shade all over lidBlend the center shade into the creaseSweep top shade on to brow bone to highlight",4.0,None,eyeshadow,[]
313,covergirl,CoverGirl Trunaked Eyeshadow Palettes in Roses,12.99,None,"CoverGirl Trunaked Eyeshadow Palettes feature universally flattering, neutral shades that are made to be blended together, so you can mix and match colors and always look flawless. Features:Each eye shadow palette comes with 8 shadesEach shade is highly pigmentedEndless possibilities for neutral daytime to dramatic nighttime looks",5.0,palette,eyeshadow,[]
311,l'oreal,L'Oreal Colour Riche La Palette Nude in Nude 02,29.99,None,"Inspired by makeup designers 'Must Have' palettes, the L'Oreal La Palette Nude 
offers everything you need to master the art of nude eyeshadow. Get Makeup 
Designer Nude looks curated exclusively for each palette with step by 
step instructions and live tutorials!Features: 10 highly pigmented shades range 
from light to dark to flatter every skin tone in 3 shadow finishes: 
shimmery satin, buttery matte & lustrous sheenEye-designer brush & mirror for effortless application


		",4.0,palette,eyeshadow,[]
310,dr. hauschka,Dr. Hauschka Eye Shadow ,22.0,None,Dr. Hauschka Eyeshadow Solos incorporate the finest mineral pigments with real silk to create make-up that is kind to the delicate skin on your eyes.  Nine gentle tones enhance the natural beauty of your eyes.  Added medicinal plant extracts nurture the sensitive skin around your eyes for added radiance and shine.,5.0,None,eyeshadow,['Natural']
309,maybelline,Maybelline Expert Wear Eye Shadow Quad ,8.99,None,"Easy to use, lots to choose!Maybelline Expert Wear Eye Shadow 
Quads have 4 coordinating shades with step by step application guide 
makes shadow easier than ever. The eyeshadows glide on effortlessly with
 superior smoothness and the velvet-tip applicator blends without 
tugging or pulling. Safe for sensitive eyes and contact lens wearers, 
ophthalmologist-tested.For best results sweep the brush 4 times:Apply base color. Sweep shade on lid. Contour crease and blend. Line around eye. ",4.0,None,eyeshadow,[]
308,sante,Sante Eyeshadow Trio,24.49,None,"Sante Eyeshadow Trios each have three complementary shades for your lid,
 crease and highlight. Plus they are formulated with organic jojoba and 
chamomile. Vegan and gluten-free. Not 
tested on animals. 								
				
						
													
				
						
					",5.0,None,eyeshadow,"['Natural', 'Vegan', 'Gluten Free']"
307,maybelline,Maybelline Eyestudio Color Tattoo Concentrated Crayon,10.99,None,"Maybelline Eyestudio Color Tattoo Concentrated Crayons give you high-intensity color that looks vibrant all-day long.Features:Smooth, soft creamy finishPlayful intense colorsAll day tattoo tenacity. Playful color intensity. In an easy glide on crayon.",3.0,None,eyeshadow,[]
306,physicians formula,Physicians Formula Shimmer Strips Extreme Shimmer Shadow & Liner Palette ,15.79,None,"This Physicians Formula Shimmer Strips Extreme Shimmer Shadow & Liner Palette gives you 6 shades to enhance and illuminate your eyes for the perfect look!Features: Wet & Dry application for 2 finishesLong wearing, blendable formula for up to 24hr wearHypoallergenicParaben & gluten freeDermatologist approvedSafe for sensitive eyes and contact lens wearerDirections: Sweep medium shade over lid as base.  Apply darkest shade to upper and lower lash line with pointed tip of applicator to line eyes. For added definition, apply darkest shade in the contour of upper eyelid.  To intensify color wet applicator, use lightest shade to highlight brow bone.Ingredients: Mica, Bis-Diglyceryl Polyacyladipate-2, Calcium Aluminum Borosilicate, Caprylic/Capric Triglyceride, Diisostearyl Malate, Silica, Talc, Phenyl Trimethicone, Calcium Sodium Borosilicate, Dimethicone, Boron Nitride, Caprylyl Glycol, Dimethicone/Vinyl Dimethicone Crosspolymer, Ethylhexylglycerin, Magnesium Stearate, Nylon-12, Sodium Dehydroacetate, Synthetic Fluorphlogopite, Tin Oxide, VP/Hexadecene Copolymer. May Contain/Peut Contenir: Iron Oxides, Manganese Violet, Titanium Dioxide.",4.5,palette,eyeshadow,['Gluten Free']
